uf,ano,mes,indice_uv,temperatura_media_2m
ES,2020,3,2.107741935483871,24.570645161290322
ES,2020,4,1.7656666666666667,24.072666666666667
ES,2020,5,1.514516129032258,22.553225806451614
ES,2020,6,1.2306666666666666,22.484333333333332
ES,2020,7,1.2461290322580645,21.77225806451613
ES,2020,8,1.5167741935483872,21.664193548387097
ES,2020,9,2.083,24.440666666666665
ES,2020,10,1.7238709677419355,25.114516129032257
ES,2020,11,2.088,24.698999999999998
ES,2020,12,2.816774193548387,26.596451612903227
ES,2021,1,2.85,27.175483870967742
ES,2021,2,2.3585714285714285,25.798214285714288
ES,2021,3,2.6948387096774193,26.016774193548386
ES,2021,4,1.898,24.84733333333333
ES,2021,5,1.3812903225806452,23.789677419354838
ES,2021,6,1.1593333333333333,22.222
ES,2021,7,1.1687096774193548,21.329354838709676
ES,2021,8,1.4161290322580644,22.119354838709675
ES,2021,9,1.6136666666666666,24.779333333333334
ES,2021,10,1.6825806451612904,24.60516129032258
ES,2021,11,1.9913333333333332,23.882666666666665
ES,2021,12,2.132258064516129,24.771290322580644
ES,2022,1,2.7951612903225804,25.84548387096774
ES,2022,2,2.4225,25.45357142857143
ES,2022,3,2.3729032258064517,26.34548387096774
ES,2022,4,1.8633333333333333,26.175
ES,2022,5,1.2964516129032257,23.479032258064517
ES,2022,6,1.1446666666666667,21.667333333333332
ES,2022,7,1.1461290322580646,21.77
ES,2022,8,1.4464516129032259,22.160967741935483
ES,2022,9,1.4666666666666666,23.393333333333334
ES,2022,10,2.068064516129032,25.81483870967742
ES,2022,11,2.0726666666666667,24.151
ES,2022,12,2.0983870967741933,24.153548387096773
ES,2023,1,2.322258064516129,24.835806451612903
ES,2023,2,2.601785714285714,25.90535714285714
ES,2023,3,2.371290322580645,26.558387096774194
ES,2023,4,1.5713333333333332,25.752
ES,2023,5,1.3048387096774194,23.24290322580645
ES,2023,6,1.1176666666666666,22.528333333333332
ES,2023,7,1.0719354838709678,21.77967741935484
ES,2023,8,1.257741935483871,23.24741935483871
ES,2023,9,1.564,24.794333333333334
ES,2023,10,1.8064516129032258,26.82483870967742
ES,2023,11,2.3933333333333335,28.093666666666667
ES,2023,12,2.3816129032258067,28.47225806451613
GO,2000,1,NA,22.626774193548385
GO,2000,2,NA,22.88586206896552
GO,2000,3,NA,22.75483870967742
GO,2000,4,NA,22.238333333333333
GO,2000,5,NA,20.329354838709676
GO,2000,6,NA,20.370666666666665
GO,2000,7,NA,20.732903225806453
GO,2000,8,NA,25.028387096774193
GO,2000,9,NA,24.735666666666667
GO,2000,10,NA,27.373225806451615
GO,2000,11,NA,23.159666666666666
GO,2000,12,NA,22.83483870967742
GO,2001,1,2.7016129032258065,22.794516129032257
GO,2001,2,2.753214285714286,23.882142857142856
GO,2001,3,2.3774193548387097,22.911290322580644
GO,2001,4,2.1713333333333336,22.487666666666666
GO,2001,5,1.6258064516129032,20.86
GO,2001,6,1.3906666666666667,20.302
GO,2001,7,1.4838709677419355,22.377096774193546
GO,2001,8,1.8183870967741935,23.66516129032258
GO,2001,9,1.8066666666666666,25.933
GO,2001,10,1.9990322580645161,24.605483870967742
GO,2001,11,2.070333333333333,23.968
GO,2001,12,2.188064516129032,23.02193548387097
GO,2002,1,2.5058064516129033,23.09225806451613
GO,2002,2,2.5371428571428574,22.963571428571427
GO,2002,3,2.533225806451613,23.243225806451612
GO,2002,4,2.297,22.55366666666667
GO,2002,5,1.8151612903225807,21.68
GO,2002,6,1.586,21.294999999999998
GO,2002,7,1.552258064516129,23.41225806451613
GO,2002,8,1.8461290322580646,25.607419354838708
GO,2002,9,1.8613333333333333,25.741
GO,2002,10,2.420967741935484,28.405806451612904
GO,2002,11,2.4186666666666667,24.7
GO,2002,12,2.41,24.323548387096775
GO,2003,1,2.5019354838709678,23.344193548387096
GO,2003,2,2.7385714285714284,23.273214285714285
GO,2003,3,2.201935483870968,23.174193548387098
GO,2003,4,2.1253333333333333,22.534
GO,2003,5,1.725483870967742,20.16258064516129
GO,2003,6,1.4773333333333334,20.089
GO,2003,7,1.508709677419355,20.431290322580644
GO,2003,8,1.7241935483870967,24.060645161290324
GO,2003,9,1.8173333333333332,26.254
GO,2003,10,2.1561290322580646,25.77032258064516
GO,2003,11,2.3453333333333335,24.581666666666667
GO,2003,12,2.5806451612903225,24.967096774193546
GO,2004,1,2.173548387096774,22.81483870967742
GO,2004,2,2.2075862068965515,22.640689655172412
GO,2004,3,2.390322580645161,22.79806451612903
GO,2004,4,2.053,22.307666666666666
GO,2004,5,1.6606451612903226,21.280645161290323
GO,2004,6,1.4806666666666666,19.397
GO,2004,7,1.512258064516129,19.949354838709677
GO,2004,8,1.9209677419354838,22.918064516129032
GO,2004,9,2.2493333333333334,27.516
GO,2004,10,2.374516129032258,26.056129032258063
GO,2004,11,2.5553333333333335,24.343333333333334
GO,2004,12,2.395483870967742,23.22774193548387
GO,2005,1,2.314516129032258,23.253548387096775
GO,2005,2,2.79,23.623571428571427
GO,2005,3,2.3435483870967744,23.545806451612904
GO,2005,4,2.1576666666666666,22.744666666666667
GO,2005,5,1.7741935483870968,20.74516129032258
GO,2005,6,1.446,20.601333333333333
GO,2005,7,1.4906451612903227,21.353870967741937
GO,2005,8,1.705483870967742,24.240967741935485
GO,2005,9,1.6946666666666665,27.499
GO,2005,10,2.3206451612903227,28.075806451612902
GO,2005,11,2.151666666666667,24.460333333333335
GO,2005,12,2.2006451612903226,22.776774193548388
GO,2006,1,2.727741935483871,23.373548387096776
GO,2006,2,2.4828571428571427,23.547857142857143
GO,2006,3,2.2748387096774194,22.999032258064517
GO,2006,4,2.0763333333333334,22.283666666666665
GO,2006,5,1.7896774193548386,19.586129032258064
GO,2006,6,1.4976666666666667,19.737666666666666
GO,2006,7,1.5506451612903225,21.202903225806452
GO,2006,8,1.883225806451613,25.088709677419356
GO,2006,9,1.9676666666666667,23.820666666666668
GO,2006,10,2.112258064516129,23.40290322580645
GO,2006,11,2.5126666666666666,23.126666666666665
GO,2006,12,2.404193548387097,23.366451612903226
GO,2007,1,2.5335483870967743,23.556451612903224
GO,2007,2,2.5021428571428572,22.464285714285715
GO,2007,3,2.7809677419354837,22.840645161290322
GO,2007,4,2.199,22.833666666666666
GO,2007,5,1.758709677419355,20.644516129032258
GO,2007,6,1.5286666666666666,20.744333333333334
GO,2007,7,1.5170967741935484,22.473870967741934
GO,2007,8,1.967741935483871,23.42
GO,2007,9,2.1926666666666668,27.313333333333333
GO,2007,10,2.11,27.573548387096775
GO,2007,11,2.3770000000000002,25.608333333333334
GO,2007,12,2.3558064516129034,23.51483870967742
GO,2008,1,2.3774193548387097,22.944193548387098
GO,2008,2,2.5148275862068967,22.619310344827586
GO,2008,3,2.315483870967742,22.55774193548387
GO,2008,4,2.082,22.763333333333332
GO,2008,5,1.8306451612903225,20.149354838709677
GO,2008,6,1.4996666666666667,19.515
GO,2008,7,1.5806451612903225,19.64709677419355
GO,2008,8,2.031290322580645,23.744193548387095
GO,2008,9,2.2186666666666666,26.268
GO,2008,10,2.433225806451613,26.86032258064516
GO,2008,11,2.402,24.86
GO,2008,12,2.366451612903226,23.093548387096774
GO,2009,1,2.677741935483871,23.240645161290324
GO,2009,2,2.7225,23.443571428571428
GO,2009,3,2.5351612903225806,23.518064516129034
GO,2009,4,1.992,21.956666666666667
GO,2009,5,1.7248387096774194,20.746774193548386
GO,2009,6,1.4073333333333333,19.842
GO,2009,7,1.5616129032258064,20.92322580645161
GO,2009,8,1.7719354838709678,22.566774193548387
GO,2009,9,2.01,25.168
GO,2009,10,2.23258064516129,24.342903225806452
GO,2009,11,2.4316666666666666,23.604
GO,2009,12,2.220322580645161,22.710967741935484
GO,2010,1,2.634193548387097,23.337096774193547
GO,2010,2,2.8746428571428573,23.831071428571427
GO,2010,3,2.370322580645161,23.330000000000002
GO,2010,4,2.2346666666666666,22.107333333333333
GO,2010,5,1.7690322580645161,20.89258064516129
GO,2010,6,1.491,20.602666666666668
GO,2010,7,1.5238709677419355,22.29935483870968
GO,2010,8,1.9251612903225805,23.63225806451613
GO,2010,9,2.041,27.313666666666666
GO,2010,10,2.120967741935484,26.02258064516129
GO,2010,11,2.2803333333333335,23.21966666666667
GO,2010,12,2.3558064516129034,23.043870967741935
GO,2011,1,2.3838709677419354,22.833225806451612
GO,2011,2,2.4460714285714285,23.247857142857143
GO,2011,3,2.206774193548387,22.65
GO,2011,4,2.256666666666667,22.226
GO,2011,5,1.7145161290322581,20.598709677419354
GO,2011,6,1.428,20.11466666666667
GO,2011,7,1.5861290322580646,21.243870967741934
GO,2011,8,1.9270967741935483,24.892903225806453
GO,2011,9,2.1453333333333333,27.05
GO,2011,10,1.998709677419355,24.281290322580645
GO,2011,11,2.3653333333333335,23.137
GO,2011,12,2.1825806451612904,22.566129032258065
GO,2012,1,2.442258064516129,22.123870967741937
GO,2012,2,2.706896551724138,22.626896551724137
GO,2012,3,2.5283870967741935,22.900645161290324
GO,2012,4,2.142,23.089333333333332
GO,2012,5,1.6025806451612903,20.539032258064516
GO,2012,6,1.4363333333333332,21.193
GO,2012,7,1.5303225806451612,21.143548387096775
GO,2012,8,1.9112903225806452,22.66516129032258
GO,2012,9,2.0336666666666665,26.918
GO,2012,10,2.5506451612903227,27.011935483870968
GO,2012,11,2.163333333333333,23.620666666666665
GO,2012,12,2.5858064516129033,24.27774193548387
GO,2013,1,2.325483870967742,23.261935483870968
GO,2013,2,2.535357142857143,23.812142857142856
GO,2013,3,2.3116129032258064,23.62322580645161
GO,2013,4,2.053,21.941666666666666
GO,2013,5,1.8196774193548386,21.256129032258066
GO,2013,6,1.441,21.973
GO,2013,7,1.6087096774193548,22.183870967741935
GO,2013,8,1.9196774193548387,24.462258064516128
GO,2013,9,2.105,26.455666666666666
GO,2013,10,2.385806451612903,25.556129032258063
GO,2013,11,2.444,24.303333333333335
GO,2013,12,2.483548387096774,23.063225806451612
GO,2014,1,2.815161290322581,23.10322580645161
GO,2014,2,2.5453571428571427,23.231428571428573
GO,2014,3,2.2529032258064516,22.976774193548387
GO,2014,4,2.116,22.93
GO,2014,5,1.7841935483870968,20.753225806451614
GO,2014,6,1.4253333333333333,20.608
GO,2014,7,1.4474193548387098,21.626451612903224
GO,2014,8,1.823225806451613,24.51
GO,2014,9,2.073,27.091666666666665
GO,2014,10,2.3238709677419354,27.410967741935483
GO,2014,11,2.3063333333333333,24.629
GO,2014,12,2.244838709677419,22.978709677419356
GO,2015,1,2.878709677419355,24.851612903225806
GO,2015,2,2.443214285714286,23.29357142857143
GO,2015,3,2.1364516129032256,22.72967741935484
GO,2015,4,2.0363333333333333,23.253333333333334
GO,2015,5,1.673225806451613,21.093870967741935
GO,2015,6,1.524,21.146333333333335
GO,2015,7,1.517741935483871,22.526451612903227
GO,2015,8,2.0058064516129033,24.87709677419355
GO,2015,9,2.016,27.887333333333334
GO,2015,10,2.484516129032258,29.403870967741934
GO,2015,11,2.566,25.858
GO,2015,12,2.62,25.17290322580645
GO,2016,1,2.1780645161290324,23.204193548387096
GO,2016,2,2.731034482758621,23.974137931034484
GO,2016,3,2.4980645161290322,23.81935483870968
GO,2016,4,2.3623333333333334,23.286666666666665
GO,2016,5,1.7738709677419355,23.269354838709678
GO,2016,6,1.5070000000000001,22.742333333333335
GO,2016,7,1.667741935483871,23.74451612903226
GO,2016,8,1.8296774193548386,25.510322580645163
GO,2016,9,2.1666666666666665,27.591
GO,2016,10,2.4761290322580645,25.995483870967742
GO,2016,11,2.3206666666666664,23.869666666666667
GO,2016,12,2.7470967741935484,23.677741935483873
GO,2017,1,2.602258064516129,23.815806451612904
GO,2017,2,2.5235714285714286,22.85607142857143
GO,2017,3,2.436451612903226,23.81258064516129
GO,2017,4,2.1,23.183
GO,2017,5,1.6912903225806453,22.385161290322582
GO,2017,6,1.5070000000000001,21.969666666666665
GO,2017,7,1.5964516129032258,20.52741935483871
GO,2017,8,1.92,25.212903225806453
GO,2017,9,2.197,26.51033333333333
GO,2017,10,2.406774193548387,28.184838709677418
GO,2017,11,2.3,23.966
GO,2017,12,2.3238709677419354,23.302903225806453
GO,2018,1,2.5929032258064515,23.41225806451613
GO,2018,2,2.568214285714286,23.299642857142857
GO,2018,3,2.4751612903225806,23.646451612903228
GO,2018,4,1.9786666666666666,22.048333333333332
GO,2018,5,1.7390322580645161,20.895806451612902
GO,2018,6,1.4846666666666666,22.008
GO,2018,7,1.5983870967741935,22.79290322580645
GO,2018,8,1.7393548387096773,25.39
GO,2018,9,2.0949999999999998,26.996333333333332
GO,2018,10,2.2329032258064516,25.48741935483871
GO,2018,11,2.151,23.296
GO,2018,12,2.7964516129032257,23.638709677419357
GO,2019,1,2.9461290322580647,24.245483870967742
GO,2019,2,2.621785714285714,24.062857142857144
GO,2019,3,2.368709677419355,23.46516129032258
GO,2019,4,2.084,23.595333333333333
GO,2019,5,1.7841935483870968,22.39516129032258
GO,2019,6,1.5896666666666668,21.572333333333333
GO,2019,7,1.6261290322580646,22.001935483870966
GO,2019,8,1.909032258064516,25.59193548387097
GO,2019,9,2.3516666666666666,28.792666666666666
GO,2019,10,2.470322580645161,27.916129032258063
GO,2019,11,2.5963333333333334,26.119333333333334
GO,2019,12,2.829032258064516,24.850645161290323
GO,2020,1,2.6625806451612903,24.320645161290322
GO,2020,2,2.5117241379310347,23.560344827586206
GO,2020,3,2.4541935483870967,23.234516129032258
GO,2020,4,2.2066666666666666,22.609333333333332
GO,2020,5,1.9435483870967742,20.08774193548387
GO,2020,6,1.6956666666666667,20.535666666666668
GO,2020,7,1.7464516129032257,21.376451612903224
GO,2020,8,2.173225806451613,23.83967741935484
GO,2020,9,2.533,27.631333333333334
GO,2020,10,2.2548387096774194,26.717741935483872
GO,2020,11,2.756,24.71
GO,2020,12,2.7406451612903227,25.051612903225806
GO,2021,1,2.84,24.78451612903226
GO,2021,2,2.57,23.458928571428572
GO,2021,3,2.5438709677419356,22.893225806451614
GO,2021,4,2.2573333333333334,21.968
GO,2021,5,1.778709677419355,22.59
GO,2021,6,1.5393333333333332,22.278333333333332
GO,2021,7,1.5825806451612903,21.947741935483872
GO,2021,8,1.9119354838709677,24.983870967741936
GO,2021,9,2.0606666666666666,28.685666666666666
GO,2021,10,2.25258064516129,26.52064516129032
GO,2021,11,2.269,23.527
GO,2021,12,2.5461290322580643,23.35451612903226
GO,2022,1,2.5083870967741935,22.570967741935483
GO,2022,2,2.5485714285714285,22.84285714285714
GO,2022,3,2.7283870967741937,23.374193548387098
GO,2022,4,2.26,22.808333333333334
GO,2022,5,1.7506451612903227,20.769354838709678
GO,2022,6,1.5030000000000001,22.239666666666665
GO,2022,7,1.6319354838709677,22.76225806451613
GO,2022,8,1.9687096774193549,24.732903225806453
GO,2022,9,2.042333333333333,26.91
GO,2022,10,2.335483870967742,26.858709677419355
GO,2022,11,2.533,24.203
GO,2022,12,2.298709677419355,22.56225806451613
GO,2023,1,2.3783870967741936,22.681612903225805
GO,2023,2,2.645714285714286,23.901785714285715
GO,2023,3,2.07741935483871,22.849032258064515
GO,2023,4,2.009,22.789666666666665
GO,2023,5,1.7080645161290322,20.840967741935483
GO,2023,6,1.3926666666666667,21.298666666666666
GO,2023,7,1.4638709677419355,23.008064516129032
GO,2023,8,1.5829032258064517,25.945806451612903
GO,2023,9,1.9983333333333333,28.809
GO,2023,10,2.3038709677419353,28.621935483870967
GO,2023,11,2.57,28.371666666666666
GO,2023,12,2.680967741935484,27.569032258064517
MA,2000,1,NA,24.984516129032258
MA,2000,2,NA,24.909655172413792
MA,2000,3,NA,24.45806451612903
MA,2000,4,NA,24.977333333333334
MA,2000,5,NA,25.10258064516129
MA,2000,6,NA,24.646
MA,2000,7,NA,24.376451612903224
MA,2000,8,NA,25.065161290322582
MA,2000,9,NA,27.011333333333333
MA,2000,10,NA,29.196451612903225
MA,2000,11,NA,29.319333333333333
MA,2000,12,NA,27.98
MA,2001,1,2.142258064516129,25.251290322580644
MA,2001,2,2.2810714285714284,24.86392857142857
MA,2001,3,2.2374193548387096,25.13935483870968
MA,2001,4,2.2623333333333333,24.969333333333335
MA,2001,5,1.9890322580645161,25.49516129032258
MA,2001,6,2.0196666666666667,24.279666666666667
MA,2001,7,2.1038709677419356,24.751290322580644
MA,2001,8,2.540967741935484,26.869032258064514
MA,2001,9,2.1216666666666666,29.614
MA,2001,10,2.0109677419354837,30.413225806451614
MA,2001,11,1.7896666666666667,29.774
MA,2001,12,2.039032258064516,28.47483870967742
MA,2002,1,2.0129032258064514,25.216451612903224
MA,2002,2,2.382142857142857,25.845
MA,2002,3,2.3383870967741935,25.39774193548387
MA,2002,4,2.163,25.124666666666666
MA,2002,5,1.977741935483871,25.433548387096774
MA,2002,6,2.021333333333333,24.816
MA,2002,7,1.9980645161290322,25.843548387096774
MA,2002,8,2.2958064516129033,27.83516129032258
MA,2002,9,2.177,29.217333333333332
MA,2002,10,2.127741935483871,30.25258064516129
MA,2002,11,2.017333333333333,30.303333333333335
MA,2002,12,2.1025806451612903,28.336774193548386
MA,2003,1,2.157741935483871,27.75548387096774
MA,2003,2,2.1439285714285714,25.23035714285714
MA,2003,3,2.216774193548387,25.253548387096775
MA,2003,4,2.315,25.400333333333332
MA,2003,5,2.1161290322580646,25.450967741935482
MA,2003,6,2.0283333333333333,24.466666666666665
MA,2003,7,2.1903225806451614,24.684193548387096
MA,2003,8,2.1974193548387095,27.303225806451614
MA,2003,9,2.324333333333333,29.67
MA,2003,10,2.068709677419355,30.68193548387097
MA,2003,11,1.99,29.013666666666666
MA,2003,12,1.9767741935483871,29.163548387096775
MA,2004,1,2.0180645161290323,26.72806451612903
MA,2004,2,2.210689655172414,25.232758620689655
MA,2004,3,2.232258064516129,25.46516129032258
MA,2004,4,2.135666666666667,25.364
MA,2004,5,2.0770967741935484,25.197741935483872
MA,2004,6,1.9193333333333333,24.291666666666668
MA,2004,7,1.9603225806451612,24.42483870967742
MA,2004,8,2.213225806451613,26.553870967741936
MA,2004,9,2.299,29.35
MA,2004,10,2.1906451612903224,29.900967741935485
MA,2004,11,2.063,30.123
MA,2004,12,1.947741935483871,28.55483870967742
MA,2005,1,2.0951612903225807,27.653225806451612
MA,2005,2,2.1664285714285714,25.983214285714286
MA,2005,3,2.234193548387097,25.663870967741936
MA,2005,4,2.2,25.857666666666667
MA,2005,5,2.0816129032258064,25.314516129032256
MA,2005,6,2.062,25.308
MA,2005,7,2.1651612903225805,26.50258064516129
MA,2005,8,2.294516129032258,28.959032258064518
MA,2005,9,2.3263333333333334,30.47533333333333
MA,2005,10,2.30741935483871,31.195806451612903
MA,2005,11,2.183333333333333,30.817666666666668
MA,2005,12,2.032258064516129,27.256129032258066
MA,2006,1,2.241290322580645,26.44258064516129
MA,2006,2,2.4035714285714285,25.643214285714286
MA,2006,3,2.2267741935483873,25.251612903225805
MA,2006,4,1.9566666666666666,25.011333333333333
MA,2006,5,2.026774193548387,24.87322580645161
MA,2006,6,1.9789999999999999,24.314333333333334
MA,2006,7,2.1038709677419356,24.462258064516128
MA,2006,8,2.2883870967741937,26.384838709677418
MA,2006,9,2.295,27.114666666666665
MA,2006,10,2.23,28.931290322580644
MA,2006,11,2.091666666666667,27.742333333333335
MA,2006,12,2.0909677419354837,27.61774193548387
MA,2007,1,2.2319354838709677,28.323225806451614
MA,2007,2,2.2089285714285714,25.296785714285715
MA,2007,3,2.358709677419355,25.20806451612903
MA,2007,4,2.196,25.478
MA,2007,5,2.1051612903225805,25.49290322580645
MA,2007,6,2.139666666666667,25.044333333333334
MA,2007,7,2.140322580645161,27.35258064516129
MA,2007,8,2.4993548387096776,28.629354838709677
MA,2007,9,2.5316666666666667,30.189
MA,2007,10,2.349032258064516,30.361290322580643
MA,2007,11,2.1206666666666667,31.022
MA,2007,12,2.023548387096774,27.986129032258063
MA,2008,1,2.0935483870967744,25.767419354838708
MA,2008,2,2.2262068965517243,25.08137931034483
MA,2008,3,2.1554838709677417,24.822903225806453
MA,2008,4,2.0993333333333335,24.692666666666668
